zip,state,city,street1,street2
52756,Gyeongsangnam-do,Jinju-si,,Jangdae-ro
52756,Gyeongsangnam-do,Jinju-si,,Jinyangho-ro 579beon-gil
52757,Gyeongsangnam-do,Jinju-si,,Jinyangho-ro 590beon-gil
52755,Gyeongsangnam-do,Jinju-si,,Chokseok-ro 226beon-gil
52756,Gyeongsangnam-do,Jinju-si,,Okbong-gil
52730,Gyeongsangnam-do,Jinju-si,,Chojang-ro
52846,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Munjeong-ro 82beon-gil
52846,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Jeongchon-ro 293beon-gil
52847,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Gangju-gil 118beon-gil
52844,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Jinju-daero
52845,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Hwagae-gil 194beon-gil
52845,Gyeongsangnam-do,Jinju-si,Jeongchon-myeon,Jinju-daero 353beon-gil
52716,Gyeongsangnam-do,Jinju-si,,Jinju-daero
52719,Gyeongsangnam-do,Jinju-si,,Juyagyakgol-gil 28beon-gil
52610,Gyeongsangnam-do,Jinju-si,Jisu-myeon,Jisu-ro 455beon-gil
52609,Gyeongsangnam-do,Jinju-si,Jisu-myeon,Yongbong-ro 185beon-gil
52639,Gyeongsangnam-do,Jinju-si,Jiphyeon-myeon,Jinjuseong-ro 347beon-gil
52656,Gyeongsangnam-do,Jinju-si,Jiphyeon-myeon,Jinjuseong-ro 233beon-gil
52638,Gyeongsangnam-do,Jinju-si,Jiphyeon-myeon,Sindang-gil
52638,Gyeongsangnam-do,Jinju-si,Jiphyeon-myeon,Sindang-gil 207beon-gil
52639,Gyeongsangnam-do,Jinju-si,Jiphyeon-myeon,Jinae-gil 101beon-gil
52735,Gyeongsangnam-do,Jinju-si,,Chojang-ro 14beon-gil
52859,Gyeongsangnam-do,Jinju-si,,Beomgol-ro 60beon-gil
52854,Gyeongsangnam-do,Jinju-si,,Sadeul-ro 60beon-gil
52725,Gyeongsangnam-do,Jinju-si,,Dongjin-ro
52721,Gyeongsangnam-do,Jinju-si,,Jinju-daero 986beon-gil
52727,Gyeongsangnam-do,Jinju-si,,Dongjin-ro 38beon-gil
52722,Gyeongsangnam-do,Jinju-si,,Gangnam-ro 227beon-gil
52650,Gyeongsangnam-do,Jinju-si,,Jinyangho-ro 84beon-gil
52701,Gyeongsangnam-do,Jinju-si,,Pyeonggeo-ro 39beon-gil
52704,Gyeongsangnam-do,Jinju-si,,Saepyeonggeo-ro
52702,Gyeongsangnam-do,Jinju-si,,Sinpyeonggongwon-gil 25beon-gil
52751,Gyeongsangnam-do,Jinju-si,,Hyanggyo-ro 11beon-gil
52751,Gyeongsangnam-do,Jinju-si,,Uigok-gil 8beon-gil
52753,Gyeongsangnam-do,Jinju-si,,Chokseok-ro 207beon-gil
52683,Gyeongsangnam-do,Jinju-si,,Jinju-daero
52776,Gyeongsangnam-do,Jinju-si,,Dodong-ro 189beon-gil
52763,Gyeongsangnam-do,Jinju-si,,Hadae-ro 117beon-gil
52778,Gyeongsangnam-do,Jinju-si,,Namgang-ro 1413beon-gil
52767,Gyeongsangnam-do,Jinju-si,,Hadae-ro
52763,Gyeongsangnam-do,Jinju-si,,Dodong-ro
52741,Gyeongsangnam-do,Jinju-si,,Daesin-ro 389beon-gil
52776,Gyeongsangnam-do,Jinju-si,,Dodongcheon-ro
52819,Gyeongsangnam-do,Jinju-si,,Hotan-gil 22beon-gil
52819,Gyeongsangnam-do,Jinju-si,,Dongbu-ro 67beon-gil
50341,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Yeongsangyeseong-ro
50341,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Gyesanucheon-gil
50341,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Wolpyeong 1-gil
50340,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Yeongsangyeseong-ro
50350,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Jungbunaeryuk Expressway
50338,Gyeongsangnam-do,Changnyeong-gun,Gyeseong-myeon,Gyeseongsindang-gil
50353,Gyeongsangnam-do,Changnyeong-gun,Namji-eup,Gogok-gil
50356,Gyeongsangnam-do,Changnyeong-gun,Namji-eup,Namjijungang 2-gil
50359,Gyeongsangnam-do,Changnyeong-gun,Namji-eup,Nakdong-ro
50360,Gyeongsangnam-do,Changnyeong-gun,Namji-eup,Seodong 4-gil
50358,Gyeongsangnam-do,Changnyeong-gun,Namji-eup,Dongpo-ro
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Nolli-gil
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Gilgok-ro
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Seobusil-gil
50350,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Yeongsandocheon-ro
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Ugang 2-gil
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Naecheon-gil
50348,Gyeongsangnam-do,Changnyeong-gun,Docheon-myeon,Yeolmugogae-gil
50365,Gyeongsangnam-do,Changnyeong-gun,Bugok-myeon,Hangol-gil
40102,Gyeongsangbuk-do,Goryeong-gun,Dasan-myeon,Samunnaru 2-gil
40142,Gyeongsangbuk-do,Goryeong-gun,Daegaya-eup,Janggigongdan 2-gil
40133,Gyeongsangbuk-do,Goryeong-gun,Daegaya-eup,Daegaya-ro
40141,Gyeongsangbuk-do,Goryeong-gun,Daegaya-eup,Jungang-ro
39139,Gyeongsangbuk-do,Gumi-si,Goa-eup,Poa-ro
39141,Gyeongsangbuk-do,Gumi-si,Goa-eup,Wondae-ro 18-gil
39147,Gyeongsangbuk-do,Gumi-si,Goa-eup,Munseong-ro
39147,Gyeongsangbuk-do,Gumi-si,Goa-eup,Munseong-ro 7an-gil
39147,Gyeongsangbuk-do,Gumi-si,Goa-eup,Dangsan-ro
39147,Gyeongsangbuk-do,Gumi-si,Goa-eup,Gadeul-ro 2-gil
39367,Gyeongsangbuk-do,Gumi-si,,Suchul-daero
39248,Gyeongsangbuk-do,Gumi-si,,Suchul-daero 3-gil
39376,Gyeongsangbuk-do,Gumi-si,,Sanho-daero
39366,Gyeongsangbuk-do,Gumi-si,,1gongdan-ro
39269,Gyeongsangbuk-do,Gumi-si,,Suchul-daero 9-gil
39378,Gyeongsangbuk-do,Gumi-si,,Sanho-daero
39257,Gyeongsangbuk-do,Gumi-si,,Suchul-daero 3-gil
39374,Gyeongsangbuk-do,Gumi-si,,1gongdan-ro 10-gil
39265,Gyeongsangbuk-do,Gumi-si,,Suchul-daero 9-gil
39445,Gyeongsangbuk-do,Gumi-si,,Indong 46-gil
39442,Gyeongsangbuk-do,Gumi-si,,Indong 43-gil
39421,Gyeongsangbuk-do,Gumi-si,,Okgye2gongdan-ro
39416,Gyeongsangbuk-do,Gumi-si,,Okgye2gongdan-ro 1-gil
39420,Gyeongsangbuk-do,Gumi-si,,Okgye2gongdan-ro
39423,Gyeongsangbuk-do,Gumi-si,,Hancheon-gil
39307,Gyeongsangbuk-do,Gumi-si,,Seongi-ro
39103,Gyeongsangbuk-do,Gumi-si,Dogae-myeon,Gunggi 2-gil
39103,Gyeongsangbuk-do,Gumi-si,Dogae-myeon,Doan-ro
39104,Gyeongsangbuk-do,Gumi-si,Dogae-myeon,Dagok-gil
39100,Gyeongsangbuk-do,Gumi-si,Mueul-myeon,Sangmu-ro
39101,Gyeongsangbuk-do,Gumi-si,Mueul-myeon,Mui 3-gil
39101,Gyeongsangbuk-do,Gumi-si,Mueul-myeon,Baekja 1-gil
39101,Gyeongsangbuk-do,Gumi-si,Mueul-myeon,Munhwamaeul-gil
39210,Gyeongsangbuk-do,Gumi-si,,Bonggok-ro 10-gil
39206,Gyeongsangbuk-do,Gumi-si,,Bonggokdong-ro 2-gil
39207,Gyeongsangbuk-do,Gumi-si,,Bonggok-ro 18-gil
39207,Gyeongsangbuk-do,Gumi-si,,Bonggongnam-ro 15-gil
39204,Gyeongsangbuk-do,Gumi-si,,Bonggongnam-ro 1-gil
39336,Gyeongsangbuk-do,Gumi-si,,Sagok-ro 6-gil
39333,Gyeongsangbuk-do,Gumi-si,,Sangsaseo-ro 13-gil
39333,Gyeongsangbuk-do,Gumi-si,,Sangsaseo-ro 11-gil
39159,Gyeongsangbuk-do,Gumi-si,Sandong-eup,5gongdan 1-ro
39159,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Donggok 6-gil
39464,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Sindang 1-ro 4-gil
39158,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Gangdong-ro
39165,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Haemarugongwon-ro
39462,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Sindangindeok 3-ro
39158,Gyeongsangbuk-do,Gumi-si,Sandong-eup,Jeongnim 5-gil
39340,Gyeongsangbuk-do,Gumi-si,,Sangmo-ro
39116,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonsan-daero
39113,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Gyori-gil
39121,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Dangyeseo 4-gil
39129,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonsanjungang-ro 8-gil
39115,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonsan-daero
39133,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Buksan 6-gil
39133,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Buksan 5-gil
39133,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seumnye 1-gil
39134,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonhwang-ro
39138,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Oro 6-gil
39132,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonsangseo-ro
39133,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Seonghwang 3-gil
39133,Gyeongsangbuk-do,Gumi-si,Seonsan-eup,Posang 12-gil
39287,Gyeongsangbuk-do,Gumi-si,,Sinsi-ro 10-gil
39276,Gyeongsangbuk-do,Gumi-si,,Parkchunghee-ro
39285,Gyeongsangbuk-do,Gumi-si,,Sinsi-ro 20-gil
39283,Gyeongsangbuk-do,Gumi-si,,Sinsi-ro 26-gil
39272,Gyeongsangbuk-do,Gumi-si,,Songjeong-daero
39271,Gyeongsangbuk-do,Gumi-si,,Songjeong-daero
39444,Gyeongsangbuk-do,Gumi-si,,Indong 65-gil
39237,Gyeongsangbuk-do,Gumi-si,,Chilseong-ro
39253,Gyeongsangbuk-do,Gumi-si,,Gumi-daero 30-gil
39250,Gyeongsangbuk-do,Gumi-si,,Sinbi-ro 7-gil
39193,Gyeongsangbuk-do,Gumi-si,,Jisannyangho 5-gil
39360,Gyeongsangbuk-do,Gumi-si,,Geumo-daero 5-gil
39361,Gyeongsangbuk-do,Gumi-si,,Geumo-daero 24-gil
39360,Gyeongsangbuk-do,Gumi-si,,Geumo-daero 3-gil
39363,Gyeongsangbuk-do,Gumi-si,,Geumo-daero 18-gil
39362,Gyeongsangbuk-do,Gumi-si,,Geumo-daero 24-gil
39355,Gyeongsangbuk-do,Gumi-si,,Otae-gil
39364,Gyeongsangbuk-do,Gumi-si,,Otae-gil
39184,Gyeongsangbuk-do,Gumi-si,,Sanho-daero 33-gil
39181,Gyeongsangbuk-do,Gumi-si,,Okgyebuk-ro 3-gil
39459,Gyeongsangbuk-do,Gumi-si,,Haemarugongwon-ro
39190,Gyeongsangbuk-do,Gumi-si,,Sanho-daero 32-gil
36419,Gyeongsangbuk-do,Yeongdeok-gun,Chuksan-myeon,Donghae-daero
36418,Gyeongsangbuk-do,Yeongdeok-gun,Chuksan-myeon,Chilseong 3-gil
36555,Gyeongsangbuk-do,Yeongyang-gun,Seokbo-myeon,Sogye 3-gil
36522,Gyeongsangbuk-do,Yeongyang-gun,Subi-myeon,Hanti-ro
36519,Gyeongsangbuk-do,Yeongyang-gun,Subi-myeon,Geumchon-gil
36518,Gyeongsangbuk-do,Yeongyang-gun,Subi-myeon,Nakdongjeongmaek-ro
36526,Gyeongsangbuk-do,Yeongyang-gun,Subi-myeon,Daesan-gil
36531,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Seondang-gil
36535,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Jungang-ro
36541,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Saedeul-gil
36529,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Jangpungwon-gil
36527,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Saemotgol-gil
36527,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Nondudeul-gil
36527,Gyeongsangbuk-do,Yeongyang-gun,Yeongyang-eup,Mudeuri-gil
36510,Gyeongsangbuk-do,Yeongyang-gun,Irwol-myeon,Homgeori 1-gil
36516,Gyeongsangbuk-do,Yeongyang-gun,Irwol-myeon,Cheongdudeul-gil
36512,Gyeongsangbuk-do,Yeongyang-gun,Irwol-myeon,Oridogok-ro
36552,Gyeongsangbuk-do,Yeongyang-gun,Ibam-myeon,Nodal 2-gil
36550,Gyeongsangbuk-do,Yeongyang-gun,Ibam-myeon,Maryeongsanhae-ro
36551,Gyeongsangbuk-do,Yeongyang-gun,Ibam-myeon,Samsan-gil
36545,Gyeongsangbuk-do,Yeongyang-gun,Ibam-myeon,Seonbawi-ro
36554,Gyeongsangbuk-do,Yeongyang-gun,Ibam-myeon,Heunggu 1-gil
36501,Gyeongsangbuk-do,Yeongyang-gun,Cheonggi-myeon,Jasimok 2-gil
36508,Gyeongsangbuk-do,Yeongyang-gun,Cheonggi-myeon,Sindang 1-gil
36507,Gyeongsangbuk-do,Yeongyang-gun,Cheonggi-myeon,Jangpyeong 1-gil
36507,Gyeongsangbuk-do,Yeongyang-gun,Cheonggi-myeon,Cheonggi 3-gil
36500,Gyeongsangbuk-do,Yeongyang-gun,Cheonggi-myeon,Jaeil-ro
36138,Gyeongsangbuk-do,Yeongju-si,,Daehak-ro 163beon-gil
36058,Gyeongsangbuk-do,Yeongju-si,,Sinjae-ro
36125,Gyeongsangbuk-do,Yeongju-si,,Daehak-ro 78beon-gil
36057,Gyeongsangbuk-do,Yeongju-si,,Sinjae-ro
36059,Gyeongsangbuk-do,Yeongju-si,,Gaheunggongdan-ro
36105,Gyeongsangbuk-do,Yeongju-si,,Jicheon-ro 183beon-gil
36016,Gyeongsangbuk-do,Yeongju-si,Sunheung-myeon,Sunheung-ro 80beon-gil
36048,Gyeongsangbuk-do,Yeongju-si,Sunheung-myeon,Daepyeong-ro 158beon-gil
36054,Gyeongsangbuk-do,Yeongju-si,,Hoeheon-ro 358beon-gil
36051,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Sinjae-ro
36051,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Sinjae-ro 506beon-gil
36050,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Yongju-ro
36050,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Yongju-ro 1161beon-gil
36050,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Sinjae-ro 634beon-gil
36049,Gyeongsangbuk-do,Yeongju-si,Anjeong-myeon,Anpung-ro 30beon-gil
36075,Gyeongsangbuk-do,Yeongju-si,,Yeongju-ro 224beon-gil
36073,Gyeongsangbuk-do,Yeongju-si,,Gwangbok-ro 23beon-gil
36175,Gyeongsangbuk-do,Yeongju-si,Pyeongeun-myeon,Yebong-ro 418beon-gil
36175,Gyeongsangbuk-do,Yeongju-si,Pyeongeun-myeon,Seosam-gil
36174,Gyeongsangbuk-do,Yeongju-si,Pyeongeun-myeon,Naeseongcheon-ro 662beon-gil
36174,Gyeongsangbuk-do,Yeongju-si,Pyeongeun-myeon,Cheonsang-ro 500beon-gil
36036,Gyeongsangbuk-do,Yeongju-si,Punggi-eup,Dongseong-ro 2beon-gil
36035,Gyeongsangbuk-do,Yeongju-si,Punggi-eup,Giju-ro 60beon-gil
36033,Gyeongsangbuk-do,Yeongju-si,Punggi-eup,Giju-ro 41beon-gil
43126,Daegu,Gunwi-gun,Hyoryeong-myeon,Ocheon 2-gil
43133,Daegu,Gunwi-gun,Hyoryeong-myeon,Janggundang 2-gil
43134,Daegu,Gunwi-gun,Hyoryeong-myeon,Geumsan-gil
43129,Daegu,Gunwi-gun,Hyoryeong-myeon,Chisanhyoryeong-ro
43135,Daegu,Gunwi-gun,Hyoryeong-myeon,Sogye-gil
42412,Daegu,Nam-gu,,Myeongdeok-ro 28-gil
42454,Daegu,Nam-gu,,Yangjinam-gil
42404,Daegu,Nam-gu,,Myeongdeok-ro 16-gil
42481,Daegu,Nam-gu,,Daemyeong-ro
42408,Daegu,Nam-gu,,Yangjibuk-gil
42405,Daegu,Nam-gu,,Seongdang-ro
42493,Daegu,Nam-gu,,Anjirang-ro 13-gil
42471,Daegu,Nam-gu,,Duryugongwon-ro 17-gil
42478,Daegu,Nam-gu,,Daemyeongbokgae-ro 2-gil
42450,Daegu,Nam-gu,,Keungol 5-gil
42479,Daegu,Nam-gu,,Daemyeong-ro
42464,Daegu,Nam-gu,,Hyeonchung-ro 31-gil
42502,Daegu,Nam-gu,,Apsansunhwan-ro
42454,Daegu,Nam-gu,,Yangji-ro
42491,Daegu,Nam-gu,,Apsansunhwan-ro 87-gil
42449,Daegu,Nam-gu,,Daemyeongnam 2-gil
42468,Daegu,Nam-gu,,Duryugongwon-ro
42401,Daegu,Nam-gu,,Myeongdeok-ro 18-gil
42404,Daegu,Nam-gu,,Seongdang-ro 48-gil
42477,Daegu,Nam-gu,,Daemyeongbokgae-ro 3-gil
42453,Daegu,Nam-gu,,Keungol 6-gil
42499,Daegu,Nam-gu,,Daemyeongnam-ro
42452,Daegu,Nam-gu,,Gwangdeoksijangbuk-gil
42465,Daegu,Nam-gu,,Jangjeon 3-gil
42500,Daegu,Nam-gu,,Daemyeongseo 1-gil
42483,Daegu,Nam-gu,,Daemyeong-ro
42469,Daegu,Nam-gu,,Jangjeon 1-gil
42499,Daegu,Nam-gu,,Apsansunhwan-ro 63-gil
42458,Daegu,Nam-gu,,Daegyeong 6-gil
42496,Daegu,Nam-gu,,Apsansunhwan-ro 71-gil
42462,Daegu,Nam-gu,,Gyeongsang 1-gil
42422,Daegu,Nam-gu,,Myeongdeok-ro 48-gil
42489,Daegu,Nam-gu,,Hyeonchung-ro 3-gil
42476,Daegu,Nam-gu,,Daemyeong-ro 13-gil
42444,Daegu,Nam-gu,,Daedeok-ro 31-gil
42441,Daegu,Nam-gu,,Icheon-ro 10-gil
42446,Daegu,Nam-gu,,Icheon-ro 9-gil
42439,Daegu,Nam-gu,,Daebong-ro 19-gil
42704,Daegu,Dalseo-gu,,Seongseoseo-ro 42-gil
42703,Daegu,Dalseo-gu,,Seongseo-ro 71-gil
42705,Daegu,Dalseo-gu,,Seongseoseo-ro 33-gil
42644,Daegu,Dalseo-gu,,Gamsam-gil
42644,Daegu,Dalseo-gu,,Gamsam 4-gil
42652,Daegu,Dalseo-gu,,Gamsamnam 2an-gil
42652,Daegu,Dalseo-gu,,Gamsam 1-gil
42689,Daegu,Dalseo-gu,,Waryong-ro
42642,Daegu,Dalseo-gu,,Gamsam-gil
42688,Daegu,Dalseo-gu,,Dalgubeol-daero 308-gil
42765,Daegu,Dalseo-gu,,Biseul-ro
42767,Daegu,Dalseo-gu,,Hwaam-ro 73-gil
42842,Daegu,Dalseo-gu,,Galbannam-ro 9-gil
42826,Daegu,Dalseo-gu,,Galbat-ro
42760,Daegu,Dalseo-gu,,Jincheon-ro
42718,Daegu,Dalseo-gu,,Seongseogongdannam-ro 10-gil
42831,Daegu,Dalseo-gu,,Dowonnam-ro
42834,Daegu,Dalseo-gu,,Dowon-ro
42832,Daegu,Dalseo-gu,,Dowon-ro
42659,Daegu,Dalseo-gu,,Duryugongwon-ro 50-gil
42664,Daegu,Dalseo-gu,,Duryu-gil
42665,Daegu,Dalseo-gu,,Padogogae-ro
42665,Daegu,Dalseo-gu,,Padogogae-ro 12-gil
42645,Daegu,Dalseo-gu,,Yaoeeumakdang-ro 39-gil
48718,Busan,Dong-gu,,Beomsang-ro 6beonga-gil
48727,Busan,Dong-gu,,Jinsijang-ro
48727,Busan,Dong-gu,,Jungang-daero 460beon-gil
48700,Busan,Dong-gu,,Anchang-ro
48761,Busan,Dong-gu,,Mangyang-ro 886beon-gil
48718,Busan,Dong-gu,,Beomsang-ro
48720,Busan,Dong-gu,,Beomnaenam-ro 22beon-gil
48737,Busan,Dong-gu,,Beomil-ro
48749,Busan,Dong-gu,,Beomil-ro
48748,Busan,Dong-gu,,Jaseong-ro 116beon-gil
48762,Busan,Dong-gu,,Jeungsanseo-ro
48741,Busan,Dong-gu,,Jaseong-ro 133beon-gil
48701,Busan,Dong-gu,,Beomsang-ro 15beon-gil
48719,Busan,Dong-gu,,Beomnae-ro 7beon-gil
48736,Busan,Dong-gu,,Beomil-ro 65beon-gil
48738,Busan,Dong-gu,,Jobang-ro 49beon-gil
48708,Busan,Dong-gu,,Sujeonggongwon-ro 105beon-gil
48770,Busan,Dong-gu,,Jinseong-ro
48786,Busan,Dong-gu,,Mangyang-ro
48705,Busan,Dong-gu,,Mangyang-ro 833beon-gil
48702,Busan,Dong-gu,,Sujeonggongwonbuk-ro
48788,Busan,Dong-gu,,Jinseong-ro 3beon-gil
48707,Busan,Dong-gu,,Mangyang-ro
48786,Busan,Dong-gu,,Mangyang-ro 682beon-gil
48784,Busan,Dong-gu,,Sujeongoesol-ro 13beon-gil
48788,Busan,Dong-gu,,Jungang-daero 371beon-gil
48782,Busan,Dong-gu,,Sujeongjung-ro 6beon-gil
48793,Busan,Dong-gu,,Honggok-ro 58beon-gil
48780,Busan,Dong-gu,,Sujeongjung-ro 20beon-gil
48757,Busan,Dong-gu,,Chungjang-daero
48772,Busan,Dong-gu,,Jwacheonnam-ro
48759,Busan,Dong-gu,,Chungjang-daero
48724,Busan,Dong-gu,,Jeonggongdan-ro
48702,Busan,Dong-gu,,Mangyang-ro 871beon-gil
48724,Busan,Dong-gu,,Gogwan-ro
48771,Busan,Dong-gu,,Neungpung-gil 7beon-gil
48768,Busan,Dong-gu,,Jeungsanseo-ro
48766,Busan,Dong-gu,,Seongbuk-ro 2beon-gil
48798,Busan,Dong-gu,,Choryang-ro 14beon-gil
48813,Busan,Dong-gu,,Choryang-ro 45beon-gil
48807,Busan,Dong-gu,,Choryangsang-ro 63beonga-gil
48717,Busan,Dong-gu,,Mangyang-ro
48812,Busan,Dong-gu,,Choryangsang-ro 65beon-gil
48716,Busan,Dong-gu,,Mangyang-ro 579beonna-gil
48804,Busan,Dong-gu,,Mangyang-ro 596beon-gil
48804,Busan,Dong-gu,,Choryang-ro 80beon-gil
48716,Busan,Dong-gu,,Mangyang-ro 615beon-gil
48801,Busan,Dong-gu,,Choryangbuk-ro
48806,Busan,Dong-gu,,Choryang-ro 65beon-gil
48813,Busan,Dong-gu,,Choryangsang-ro 79beon-gil
48807,Busan,Dong-gu,,Yeongcho-gil 252beon-gil
48717,Busan,Dong-gu,,Mangyang-ro 467beon-gil
48809,Busan,Dong-gu,,Choryangnam-ro
48815,Busan,Dong-gu,,Choryangjung-ro 68beon-gil
48817,Busan,Dong-gu,,Choryangjung-ro 47beon-gil
48794,Busan,Dong-gu,,Gogwan-ro 29beon-gil
48807,Busan,Dong-gu,,Choryangnam-ro 17beonga-gil
48812,Busan,Dong-gu,,Choryangsang-ro 63beon-gil
48717,Busan,Dong-gu,,Mangyang-ro 461beon-gil
48801,Busan,Dong-gu,,Gubong-ro 59beon-gil
48716,Busan,Dong-gu,,Gubongnam-gil 14beon-gil
47741,Busan,Dongnae-gu,,Dongnae-ro 53beon-gil
47743,Busan,Dongnae-gu,,Dongnae-ro 79beon-gil
47744,Busan,Dongnae-gu,,Sisil-ro 24beon-gil
47815,Busan,Dongnae-gu,,Chungnyeol-daero 200beon-gil
47758,Busan,Dongnae-gu,,Sisil-ro 135beon-gil
47758,Busan,Dongnae-gu,,Sisil-ro 167beon-gil
47750,Busan,Dongnae-gu,,Bokcheon-ro
47765,Busan,Dongnae-gu,,Myeongseo-ro
47762,Busan,Dongnae-gu,,Sisil-ro 167beon-gil
47856,Busan,Dongnae-gu,,Sajikbuk-ro 48beon-gil
47864,Busan,Dongnae-gu,,Sajikbuk-ro 57beon-gil
47840,Busan,Dongnae-gu,,Asiad-daero 164beon-gil
47866,Busan,Dongnae-gu,,Sajikbuk-ro
47854,Busan,Dongnae-gu,,Sajikbuk-ro 48beon-gil
47858,Busan,Dongnae-gu,,Seoksa-ro 18beon-gil
47856,Busan,Dongnae-gu,,Seoksa-ro 17beon-gil
47876,Busan,Dongnae-gu,,Jonghabundongjang-ro 40beon-gil
47833,Busan,Dongnae-gu,,Yeogo-ro 127beon-gil
47875,Busan,Dongnae-gu,,Asiad-daero
47856,Busan,Dongnae-gu,,Sajikbuk-ro 34beon-gil
47867,Busan,Dongnae-gu,,Sajik-ro
47856,Busan,Dongnae-gu,,Seoksa-ro
47835,Busan,Dongnae-gu,,Jungang-daero 1267beon-gil
47860,Busan,Dongnae-gu,,Sajikbuk-ro 63beon-gil
47864,Busan,Dongnae-gu,,Sajikbuk-ro 19beon-gil
47830,Busan,Dongnae-gu,,Yeogo-ro 113beon-gil
47891,Busan,Dongnae-gu,,Chungnyeol-daero 428beon-gil
47755,Busan,Dongnae-gu,,Chungnyeol-daero 321beon-gil
47795,Busan,Dongnae-gu,,Chungnyeol-daero 459beon-gil
47754,Busan,Dongnae-gu,,Bansong-ro 239beon-gil
47797,Busan,Dongnae-gu,,Chungnyeol-daero 375beon-gil
47797,Busan,Dongnae-gu,,Hohyeon-gil
47755,Busan,Dongnae-gu,,Dongnae-ro 205beonga-gil
47795,Busan,Dongnae-gu,,Chungnyeol-daero 447beon-gil
47904,Busan,Dongnae-gu,,Yeonan-ro
47846,Busan,Dongnae-gu,,Asiad-daero 247beonga-gil
47710,Busan,Dongnae-gu,,Geumganggongwon-ro
47870,Busan,Dongnae-gu,,Soemi-ro 129beon-gil
47709,Busan,Dongnae-gu,,Geumganggongwon-ro 26beon-gil
47706,Busan,Dongnae-gu,,Geumgang-ro 73beon-gil
47709,Busan,Dongnae-gu,,Geumganggongwon-ro
47717,Busan,Dongnae-gu,,Ujangchun-ro
47705,Busan,Dongnae-gu,,Chabatgol-ro 50beonga-gil
47822,Busan,Dongnae-gu,,Chungnyeol-daero 86beon-gil
47823,Busan,Dongnae-gu,,Chungnyeol-daero 108beon-gil
47847,Busan,Dongnae-gu,,Asiad-daero 231beon-gil
47706,Busan,Dongnae-gu,,Chabatgol-ro 49beon-gil
47827,Busan,Dongnae-gu,,Minam-ro 116beon-gil
47826,Busan,Dongnae-gu,,Minam-ro 116beon-gil
47725,Busan,Dongnae-gu,,Chungnyeol-daero 107beon-gil
47848,Busan,Dongnae-gu,,Seoksabuk-ro
47848,Busan,Dongnae-gu,,Asiad-daero 231beon-gil
47733,Busan,Dongnae-gu,,Jungang-daero 1335beon-gil
47731,Busan,Dongnae-gu,,Chungnyeol-daero 95beonna-gil
47706,Busan,Dongnae-gu,,Chabatgol-ro 41beon-gil
47848,Busan,Dongnae-gu,,Seoksabuk-ro 97beon-gil
47828,Busan,Dongnae-gu,,Yeogobuk-ro 123beon-gil
47714,Busan,Dongnae-gu,,Chabatgol-ro
47807,Busan,Dongnae-gu,,Dongnae-ro 179beonga-gil
